4021r	32501f	85.7	100	1	59	100	39	97	93.22	5e-17	+
96782r	227816r	157	100	91	1	100	1	91	96.7	2e-38	-
111831r	227816f	147	100	81	4	100	1	78	98.72	2e-35	-
226904f	227816r	109	100	67	5	100	1	63	96.83	4e-24	-
198091r	233268f	99.6	100	100	31	100	30	100	93.06	4e-21	-
111626r	241018f	131	100	22	100	100	1	78	96.2	1e-30	+
178286r	245592f	127	100	76	5	100	1	72	97.22	2e-29	-
225269f	245592f	141	100	100	18	100	18	100	96.39	1e-33	-
178286r	246355f	109	100	59	5	100	1	55	100	4e-24	-
204621r	246355f	127	100	100	33	100	29	96	98.53	2e-29	-
225269f	246355f	182	100	100	5	100	1	96	98.96	3e-46	-
3117f	111626r	115	100	29	94	100	18	83	96.97	6e-26	+
3117r	210359f	113	100	100	40	100	38	99	98.39	2e-25	-
3811f	111626r	111	100	60	5	100	1	56	100	1e-24	-
128326r	37485f	83.8	100	70	1	100	1	70	90	2e-16	-
4021f	210359f	77.8	100	46	100	100	1	55	92.86	1e-14	+
3811r	224671r	147	100	100	19	100	19	100	97.56	2e-35	-
20011f	140181r	117	100	75	1	100	1	75	94.67	2e-26	-
3811r	87255f	113	100	100	40	100	40	100	98.36	2e-25	-
4021r	111831r	119	100	1	92	100	9	100	91.3	4e-27	+
4784f	99187f	137	100	17	97	100	5	85	96.3	2e-32	+
128326r	4021r	85.7	100	1	71	100	23	93	90.14	5e-17	+
4021f	198091r	125	100	1	67	100	34	100	98.51	6e-29	+
3117r	204621r	123	100	74	1	100	4	77	96	3e-28	-
3117r	149674f	125	100	22	100	100	1	80	95.06	6e-29	+
4021f	21199r	109	100	34	100	100	1	67	95.52	4e-24	+
4784f	22567f	123	100	97	28	100	27	96	97.14	3e-28	-
5955r	21199r	123	100	78	1	100	1	78	94.87	3e-28	-
7328r	21199r	87.7	100	1	56	100	45	100	94.64	1e-17	+
3811f	26079r	153	100	100	20	100	20	100	98.77	3e-37	-
21199r	26079f	133	100	75	1	100	1	75	97.33	3e-31	-
22567f	30080f	159	100	9	100	100	1	92	96.74	5e-39	+
3117f	33603f	105	100	24	100	100	13	89	92.21	6e-23	+
22567f	38815f	99.6	100	39	100	100	1	62	95.16	4e-21	+
3117f	51737f	127	100	100	29	100	23	94	97.22	2e-29	-
4784r	51737f	101	100	59	1	100	4	62	96.61	9e-22	-
26079r	51201r	147	100	23	100	100	1	78	98.72	2e-35	+
22567f	52238r	115	100	62	1	100	1	62	98.39	6e-26	-
22567f	52468f	129	100	100	32	100	32	100	98.55	4e-30	-
21199r	61064f	135	100	100	29	100	10	81	98.61	7e-32	-
21199r	65932r	99.6	100	100	43	100	43	100	96.55	4e-21	-
61064r	69551f	111	100	60	1	100	1	60	98.33	1e-24	-
65932f	69094r	153	100	98	22	100	24	100	100	3e-37	-
4784r	79505f	101	100	1	59	100	31	89	96.61	9e-22	+
4784r	79505r	93.7	100	59	1	100	19	77	94.92	2e-19	-
51737f	79505f	159	100	93	1	100	1	92	96.77	5e-39	-
51737f	79505r	137	100	1	86	100	16	100	95.35	2e-32	+
61064r	80173r	151	100	84	1	100	1	84	97.62	1e-36	-
65932f	79505r	75.8	100	58	1	100	1	58	91.53	5e-14	-
51737f	87255r	107	100	3	92	100	1	90	90	1e-23	+
3117f	89785r	109	100	30	100	100	1	72	94.44	4e-24	+
4784r	89785r	91.7	100	1	59	100	33	90	94.92	9e-19	+
21199r	89785f	103	100	100	32	100	33	100	94.29	2e-22	-
21199r	90069f	91.7	100	37	98	100	2	63	93.55	9e-19	+
51737f	89785r	153	100	93	1	100	1	93	95.74	3e-37	-
4784r	95076r	163	100	3	100	100	1	98	95.92	3e-40	+
22567f	95076f	131	100	100	15	100	15	100	94.19	1e-30	-
51737f	95076r	81.8	100	60	4	100	1	57	92.98	9e-16	-
61064r	94353f	168	100	1	97	100	4	100	96.94	5e-42	+
65932f	94353r	119	100	93	1	100	1	92	91.49	4e-27	-
69094r	94353r	93.7	100	29	100	100	1	71	91.78	2e-19	+
90069r	96782f	119	100	60	1	100	1	60	100	4e-27	-
21199r	99187r	131	100	1	74	100	27	100	97.3	1e-30	+
22567f	99187f	161	100	100	12	100	12	100	97.75	1e-39	-
65932f	99187r	89.7	100	43	100	100	3	59	94.92	4e-18	+
69094r	99187r	99.6	100	79	1	100	3	80	91.25	4e-21	-
90069r	99634f	151	100	100	13	100	13	100	96.59	1e-36	-
32501f	113059r	153	100	85	1	100	1	85	97.65	3e-37	-
37485f	113059r	85.7	100	46	100	100	1	55	94.55	5e-17	+
90904f	113059r	147	100	100	19	100	19	100	97.56	2e-35	-
113059r	128701f	137	100	77	1	100	1	77	97.4	2e-32	-
3811f	144594r	99.6	100	39	100	100	1	62	95.24	4e-21	+
5955f	144594r	111	100	100	33	100	33	100	95.59	1e-24	-
20011r	144594r	103	100	41	100	100	1	60	96.67	2e-22	+
26079r	144594r	145	100	81	1	100	1	81	97.53	7e-35	-
51201r	144594r	93.7	100	59	1	100	1	59	94.92	2e-19	-
26079f	149674r	93.7	100	99	41	100	39	98	95.08	2e-19	-
51201f	149674r	121	100	88	8	100	17	98	93.98	1e-27	-
54681r	149674r	182	100	100	1	100	1	100	98	3e-46	-
65932f	149674r	190	100	5	100	100	1	96	100	1e-48	+
69094r	149674r	153	100	100	24	100	18	94	100	3e-37	-
94353r	149674r	111	100	88	1	100	1	89	91.11	1e-24	-
99187r	149674r	93.7	100	3	61	100	39	98	95.08	2e-19	+
144594r	151023r	93.7	100	83	21	100	35	97	93.65	2e-19	-
32501f	183854r	101	100	71	1	100	1	71	92.96	9e-22	-
90904f	183854r	153	100	91	7	100	14	98	97.65	3e-37	-
94302f	183854r	85.7	100	1	55	100	46	100	94.55	5e-17	+
113059r	183854r	147	100	15	100	100	1	86	96.51	2e-35	+
149674r	198091r	135	100	1	97	100	6	100	92.86	7e-32	+
4021f	208862f	133	100	2	100	100	1	100	92.08	3e-31	+
5955r	208862f	115	100	93	12	100	18	100	92.77	6e-26	-
21199r	208862f	93.7	100	1	67	100	34	100	92.54	2e-19	+
26079f	208862f	133	100	99	9	100	9	100	93.55	3e-31	-
51201f	208862f	93.7	100	74	8	100	1	68	92.75	2e-19	-
54681r	208862f	131	100	70	1	100	1	70	98.57	1e-30	-
65932f	208862f	131	100	35	100	100	1	66	100	1e-30	+
69094r	208862f	157	100	87	1	100	1	87	97.7	2e-38	-
94353r	208862f	75.8	100	58	1	100	1	59	91.67	5e-14	-
99187r	208862f	133	100	3	93	100	9	100	93.55	3e-31	+
149674r	208862f	139	100	31	100	100	1	70	100	4e-33	+
7328f	210359r	103	100	26	100	100	1	75	92	2e-22	+
90069r	210359r	103	100	37	100	100	1	64	95.31	2e-22	+
99634f	210359r	151	100	76	1	100	1	76	100	1e-36	-
208862f	210359f	93.7	100	46	100	100	1	55	96.36	2e-19	+
21199r	212308f	139	100	3	100	100	1	98	92.86	4e-33	+
208862f	212308f	105	100	36	100	100	1	65	95.38	6e-23	+
210359r	212308r	137	100	1	73	100	28	100	98.63	2e-32	+
90069r	215892f	99.6	100	1	62	100	39	100	95.16	4e-21	+
96782f	215892f	163	100	98	1	100	1	98	95.92	3e-40	-
215892f	218613r	149	100	91	1	100	1	91	95.6	4e-36	-
149674r	224671f	115	100	58	1	100	1	58	100	6e-26	-
2912r	225269r	123	100	92	1	100	1	92	91.3	3e-28	-
2912r	226904r	91.7	100	45	100	100	1	56	94.64	9e-19	+
94302r	226904r	165	100	1	99	100	2	100	95.96	7e-41	+
96782f	225269r	109	100	100	42	100	42	100	98.31	4e-24	-
99634r	226904r	127	100	100	25	100	25	100	96.1	2e-29	-
215892f	225269r	105	100	1	57	100	44	100	98.25	6e-23	+
113059r	227816f	123	100	1	74	100	27	100	95.95	3e-28	+
21199r	233268f	85.7	100	63	1	100	1	63	92.06	5e-17	-
149674r	233268f	139	100	100	27	100	27	100	98.65	4e-33	-
208862f	233268f	168	100	89	1	100	8	96	98.88	5e-42	-
245592f	246355f	149	100	18	100	100	1	83	97.59	4e-36	+
3117f	79505f	99.6	100	30	100	100	1	70	92.96	4e-21	+
3117f	79505r	77.8	100	100	37	100	38	100	90.62	1e-14	-
4784r	61064f	101	100	100	46	100	46	100	98.18	9e-22	-
4021f	149674r	95.6	100	1	68	100	30	98	92.86	6e-20	+
3117r	7328r	155	100	100	7	100	6	100	95.83	7e-38	-
22567r	30080r	165	100	18	100	100	1	83	100	7e-41	+
4021r	38815f	103	100	100	29	100	25	96	93.06	2e-22	-
4784f	38815f	129	100	85	1	100	1	85	94.12	4e-30	-
22567r	38815r	178	100	2	100	100	2	99	97.98	5e-45	+
30080f	38815f	123	100	31	100	100	1	70	97.14	3e-28	+
37485f	38815f	95.6	100	1	64	100	33	96	93.75	6e-20	+
30080f	52468f	137	100	100	24	100	24	100	97.4	2e-32	-
37485f	52468f	97.6	100	61	1	100	1	61	95.08	1e-20	-
38815f	52468f	168	100	93	1	100	1	93	97.85	5e-42	-
5955f	61064r	119	100	1	72	100	29	100	95.83	4e-27	+
7328r	65932r	178	100	98	1	100	1	98	97.96	5e-45	-
51737r	69551f	145	100	100	12	100	12	100	95.51	7e-35	-
5955f	80173r	103	100	56	1	100	1	56	98.21	2e-22	-
51737r	80173r	121	100	100	36	100	36	100	98.46	1e-27	-
79505r	79505f	176	100	100	8	100	8	100	98.92	2e-44	-
65932r	85470r	168	100	1	89	100	12	100	98.88	5e-42	+
51737r	87255f	137	100	89	5	100	1	85	95.29	2e-32	-
85470f	87255r	109	100	100	9	100	11	100	90.22	4e-24	-
3117r	89785f	81.8	100	40	100	100	22	83	92.06	9e-16	+
3117r	90069f	137	100	100	16	100	15	100	95.4	2e-32	-
65932r	89785f	87.7	100	32	100	100	22	89	91.43	1e-17	+
65932r	90069f	168	100	100	8	100	8	100	97.85	5e-42	-
79505f	89785r	145	100	1	93	100	1	94	94.74	7e-35	+
90069f	89785f	91.7	100	76	2	100	22	95	90.79	9e-19	-
90904r	89785f	97.6	100	65	1	100	1	65	93.94	1e-20	-
2912r	94302r	81.8	100	46	100	100	1	55	92.73	9e-16	+
5955f	94353f	121	100	1	69	100	32	100	97.1	1e-27	+
22567r	94302f	139	100	100	23	100	22	100	97.47	4e-33	-
30080f	95076f	170	100	100	7	100	7	100	97.87	1e-42	-
38815f	95076f	119	100	76	1	100	1	76	94.74	4e-27	-
79505f	94353r	101	100	100	42	100	42	100	96.61	9e-22	-
79505f	95076r	81.8	100	33	89	100	1	57	92.98	9e-16	+
30080f	99187f	167	100	99	4	100	5	100	96.88	2e-41	-
38815f	99187f	113	100	69	1	100	5	73	95.65	2e-25	-
94302r	99634r	129	100	100	24	100	24	100	96.1	4e-30	-
54681f	136825f	137	100	81	1	100	1	81	96.3	2e-32	-
69094f	136825f	119	100	68	1	100	1	68	97.06	4e-27	-
21199r	140355f	105	100	1	89	100	9	98	90	6e-23	+
26079f	140355f	109	100	83	1	100	1	84	91.67	4e-24	-
61064f	140355f	95.6	100	84	21	100	35	98	93.75	6e-20	-
90069f	140355f	103	100	1	56	100	45	100	98.21	2e-22	+
99187r	140355f	107	100	19	100	100	1	83	91.57	1e-23	+
22567r	145540f	167	100	92	1	100	1	93	97.85	2e-41	-
30080r	145540f	133	100	75	1	100	1	76	97.37	3e-31	-
38815r	145540f	149	100	91	2	100	1	92	95.65	4e-36	-
94302f	145540f	133	100	30	100	100	1	71	98.59	3e-31	+
136825f	144594f	93.7	100	46	100	100	1	55	96.36	2e-19	+
140355f	147023r	131	100	1	87	100	15	100	94.25	1e-30	+
140355f	149674f	107	100	100	39	100	39	100	96.77	1e-23	-
140355f	151023f	121	100	90	1	100	1	89	92.22	1e-27	-
145540f	166983r	123	100	100	30	100	31	100	97.18	3e-28	-
145540f	183854f	170	100	99	1	100	1	98	96.97	1e-42	-
99634r	201145f	91.7	100	71	13	100	1	58	94.92	9e-19	-
145540f	201145r	157	100	9	100	100	1	91	96.74	2e-38	+
140355f	208862f	109	100	1	76	100	26	100	93.42	4e-24	+
140355f	210359f	129	100	24	100	100	3	79	96.1	4e-30	+
208862r	210359r	149	100	1	75	100	26	100	100	4e-36	+
140355f	212308f	137	100	11	100	100	1	89	94.44	2e-32	+
7328r	215892r	137	100	16	100	100	1	85	95.29	2e-32	+
65932r	215892r	135	100	83	4	100	1	80	96.25	7e-32	-
85470r	215892r	155	100	94	1	100	1	94	95.74	7e-38	-
90069f	215892r	127	100	25	100	100	1	76	96.05	2e-29	+
215892r	225269f	99.6	100	43	100	100	1	58	96.55	4e-21	+
136825f	233268r	137	100	86	6	100	20	100	96.3	2e-32	-
140355f	233268f	93.7	100	72	9	100	1	63	93.75	2e-19	-
65932f	245592r	95.6	100	1	56	100	45	100	96.43	6e-20	+
69551r	245592r	115	100	63	2	100	1	63	98.41	6e-26	-
85470f	245592r	101	100	25	100	100	1	75	92.11	9e-22	+
87255r	245592r	135	100	84	1	100	1	85	95.29	7e-32	-
208862r	245592f	115	100	35	100	100	1	66	96.97	6e-26	+
245592r	246355r	153	100	1	98	100	5	100	94.9	3e-37	+
3117r	61064f	91.7	100	43	100	100	2	60	94.92	9e-19	+
3811r	136825f	105	100	1	65	100	36	100	95.38	6e-23	+
3117r	85470r	163	100	3	96	100	6	100	96.88	3e-40	+
4021r	37485f	182	100	92	1	100	1	92	100	3e-46	-
4784f	30080f	131	100	97	16	100	19	100	95.12	1e-30	-
3117r	65932r	151	100	9	100	100	1	93	95.74	1e-36	+
3117r	215892r	131	100	90	1	100	1	91	93.48	1e-30	-
30080r	38815r	149	100	1	84	100	18	100	97.62	4e-36	+
33603f	51201r	93.7	100	1	63	100	38	100	93.65	2e-19	+
33603f	51737f	139	100	100	15	100	12	97	95.35	4e-33	-
52238r	52238f	139	100	100	31	100	31	100	100	4e-33	-
52468r	52238f	135	100	5	100	100	2	98	92.78	7e-32	+
5955r	69094r	81.8	100	25	93	100	1	70	90	9e-16	+
33603f	79505f	121	100	19	100	100	1	81	93.9	1e-27	+
33603f	79505r	99.6	100	100	26	100	27	100	92	4e-21	-
7328f	90069r	115	100	1	89	100	12	100	91.01	6e-26	+
30080r	90904f	101	100	46	100	100	1	55	98.18	9e-22	+
33603f	89785r	115	100	19	100	100	1	82	92.77	6e-26	+
52238f	90904r	139	100	2	100	100	3	100	92.93	4e-33	+
79505r	89785r	123	100	100	15	100	8	94	93.18	3e-28	-
85470r	89785f	83.8	100	43	100	100	22	79	93.22	2e-16	+
85470r	90069f	155	100	100	19	100	19	100	98.78	7e-38	-
30080r	94302f	165	100	100	6	100	5	100	96.88	7e-41	-
38815r	94302f	125	100	100	23	100	21	100	95	6e-29	-
52468f	95076f	133	100	18	100	100	1	83	95.18	3e-31	+
79505r	94353r	107	100	1	62	100	35	96	96.77	1e-23	+
79505r	95076r	73.8	100	75	19	100	1	57	91.23	2e-13	-
89785r	95076r	71.9	100	35	90	100	1	57	91.23	8e-13	+
37485r	96782r	119	100	68	1	100	1	68	97.06	4e-27	-
5955r	99187r	174	100	100	5	100	5	100	97.92	8e-44	-
7328f	99634f	143	100	100	6	100	2	96	93.68	3e-34	-
52468f	99187f	143	100	25	100	100	5	80	98.68	3e-34	+
7328f	109368f	89.7	100	100	33	100	33	100	91.18	4e-18	-
90069r	109368f	97.6	100	100	44	100	44	100	96.49	1e-20	-
99634f	109368f	137	100	1	69	100	32	100	100	2e-32	+
7328f	120463f	115	100	6	75	100	29	98	95.71	6e-26	+
90069r	120463f	151	100	1	88	100	13	100	96.59	1e-36	+
96782f	120463f	119	100	72	1	100	1	72	95.83	4e-27	-
99634f	120463f	151	100	100	25	100	25	100	100	1e-36	-
20011f	136825r	135	100	100	13	100	13	100	94.32	7e-32	-
51737r	136825r	113	100	100	32	100	22	90	95.65	2e-25	-
61064r	136825r	113	100	69	5	100	2	66	96.92	2e-25	-
69551f	136825r	147	100	1	90	100	11	100	95.56	2e-35	+
80173r	136825r	155	100	15	100	100	1	86	97.67	7e-38	+
87255f	136228f	101	100	100	46	100	46	100	98.18	9e-22	-
87255f	136825r	103	100	1	68	100	33	100	94.12	2e-22	+
94353f	136825r	125	100	71	1	100	3	73	97.18	6e-29	-
136825f	136228f	113	100	30	94	100	1	65	96.92	2e-25	+
90069r	140355r	89.7	100	44	100	100	4	60	94.74	4e-18	+
99634f	140355r	127	100	72	1	100	1	72	97.22	2e-29	-
109368f	140355r	176	100	100	4	100	4	100	97.94	2e-44	-
136228f	140181r	103	100	100	41	100	41	100	96.67	2e-22	-
2912r	145540r	119	100	31	100	100	1	70	95.71	4e-27	+
94302r	145540r	137	100	1	85	100	16	100	95.29	2e-32	+
136228f	144594f	127	100	17	96	100	1	80	95	2e-29	+
99634f	147023f	101	100	59	1	100	1	59	96.61	9e-22	-
109368f	147023f	155	100	90	5	100	1	86	97.67	7e-38	-
140355r	147023f	139	100	14	99	100	1	86	95.35	4e-33	+
4021f	151023f	159	100	100	17	100	15	98	98.81	5e-39	-
5955r	151023f	172	100	1	95	100	4	98	97.89	3e-43	+
21199r	151023f	145	100	81	1	100	1	81	97.53	7e-35	-
26079f	151023f	182	100	1	92	100	7	98	100	3e-46	+
51201f	151023f	101	100	1	59	100	40	98	96.61	9e-22	+
61064f	151023f	111	100	29	84	100	1	56	100	1e-24	+
69094r	151023f	97.6	100	1	70	100	28	96	92.86	1e-20	+
94302r	151223f	109	100	100	42	100	41	99	98.31	4e-24	-
96782r	151223f	105	100	36	100	100	1	65	95.38	6e-23	+
99187r	151023f	180	100	100	10	100	8	98	100	1e-45	-
99634r	151223f	123	100	13	82	100	30	99	97.14	3e-28	+
109368f	151223r	170	100	1	90	100	11	100	98.89	1e-42	+
140355r	151223r	149	100	100	14	100	14	100	96.59	4e-36	-
147023f	151223r	167	100	100	1	100	1	100	96	2e-41	-
94302r	166983f	151	100	100	5	100	5	100	94.79	1e-36	-
99634r	166983f	129	100	20	100	100	1	81	95.06	4e-30	+
145540r	166983f	129	100	100	20	100	20	100	95.06	4e-30	-
151223f	166983f	117	100	37	99	100	1	63	98.41	2e-26	+
109368f	178286r	135	100	1	72	100	29	100	98.61	7e-32	+
140355r	178286r	121	100	100	32	100	32	100	97.1	1e-27	-
145540r	178286f	147	100	100	11	100	11	100	95.56	2e-35	-
147023f	178286r	131	100	100	19	100	19	100	95.12	1e-30	-
166983f	178286f	149	100	10	100	100	1	91	95.6	4e-36	+
22567r	201145r	159	100	84	1	100	1	84	98.81	5e-39	-
30080r	201145r	125	100	67	1	100	1	67	98.51	6e-29	-
37485r	201145r	93.7	100	100	46	100	46	100	96.36	2e-19	-
38815r	201145r	147	100	83	2	100	1	83	97.59	2e-35	-
94302f	201145r	107	100	38	100	100	1	62	96.83	1e-23	+
151223f	201145f	95.6	100	88	28	100	1	60	95.08	6e-20	-
109368f	208862r	163	100	82	1	100	1	82	100	3e-40	-
140355r	208862r	145	100	24	100	100	3	79	98.7	7e-35	+
147023f	208862r	159	100	9	100	100	1	92	96.74	5e-39	+
151023f	208862f	131	100	96	15	100	18	100	95.18	1e-30	-
109368f	210359r	184	100	100	8	100	8	100	100	8e-47	-
140355r	210359r	174	100	1	96	100	5	100	97.92	8e-44	+
147023f	210359r	149	100	1	83	100	18	100	97.59	4e-36	+
151023f	210359f	105	100	69	1	100	1	69	94.29	6e-23	-
7328r	212308f	107	100	1	58	100	43	100	98.28	1e-23	+
26079f	212308f	105	100	73	1	100	1	73	93.15	6e-23	-
61064f	212308f	113	100	84	8	100	24	100	93.51	2e-25	-
65932r	212308f	103	100	100	41	100	41	100	96.67	2e-22	-
90069f	212308f	117	100	1	63	100	34	96	98.41	2e-26	+
99187r	212308f	103	100	29	100	100	1	72	93.06	2e-22	+
109368f	212308r	129	100	99	35	100	36	100	100	4e-30	-
120463f	212308r	143	100	25	100	100	4	79	98.68	3e-34	+
140355r	212308r	115	100	5	66	100	36	97	98.39	6e-26	+
151023f	212308f	117	100	79	1	100	1	79	93.67	2e-26	-
120463f	215892f	139	100	1	74	100	27	100	98.65	4e-33	+
96782f	218613f	87.7	100	100	45	100	45	100	94.74	1e-17	-
120463f	218613r	107	100	65	8	100	1	58	98.28	1e-23	-
145540r	218613f	121	100	65	1	100	1	65	98.46	1e-27	-
218613r	218613f	125	100	100	38	100	38	100	100	6e-29	-
136228f	224671r	143	100	100	25	100	25	100	98.68	3e-34	-
145540r	225269r	83.8	100	62	1	100	1	62	91.94	2e-16	-
145540r	226904r	147	100	15	100	100	1	86	96.51	2e-35	+
151223f	226904f	168	100	1	89	100	12	100	98.88	5e-42	+
151223f	226904r	117	100	100	42	100	42	100	100	2e-26	-
166983f	226904r	165	100	100	6	100	6	100	96.84	7e-41	-
218613f	225269r	145	100	4	100	100	1	97	93.81	7e-35	+
151223f	227816r	87.7	100	56	1	100	1	56	94.64	1e-17	-
4021f	233268f	113	100	89	1	100	8	97	91.21	2e-25	-
5955r	233268f	99.6	100	16	93	100	1	79	91.14	4e-21	+
26079f	233268f	117	100	13	99	100	1	88	92.13	2e-26	+
51201f	233268f	93.7	100	8	78	100	29	100	91.78	2e-19	+
54681r	233268f	131	100	1	74	100	27	100	97.3	1e-30	+
65932f	233268f	131	100	100	31	100	31	100	98.57	1e-30	-
69094r	233268f	157	100	1	91	100	10	100	96.7	2e-38	+
94353r	233268f	69.9	100	1	59	100	38	97	90.16	3e-12	+
99187r	233268f	117	100	89	3	100	1	88	92.13	2e-26	-
136228f	233268r	97.6	100	57	1	100	20	76	96.49	1e-20	-
151023f	233268f	115	100	19	96	100	1	79	93.67	6e-26	+
212308f	233268f	97.6	100	61	1	100	1	61	95.08	1e-20	-
33603f	241018f	115	100	22	100	100	1	78	93.67	6e-26	+
51737f	241018f	153	100	90	1	100	1	89	96.67	3e-37	-
79505f	241018f	161	100	4	100	100	1	97	95.92	1e-39	+
79505r	241018f	151	100	100	5	100	5	100	94.85	1e-36	-
89785r	241018f	155	100	4	94	100	1	90	96.7	7e-38	+
94353r	241018f	97.6	100	100	39	100	40	100	95.16	1e-20	-
95076r	241018f	71.9	100	1	57	100	31	86	91.23	8e-13	+
147023f	245592f	79.8	100	45	100	100	3	58	92.86	3e-15	+
69551r	246355r	115	100	67	1	100	1	66	97.01	6e-26	-
85470f	246355r	91.7	100	21	100	100	1	77	90	9e-19	+
87255r	246355r	141	100	88	1	100	1	87	95.45	1e-33	-
3811r	136228f	155	100	1	94	100	7	100	95.74	7e-38	+
3117f	241018f	103	100	33	100	100	1	68	94.12	2e-22	+
4784r	241018f	91.7	100	1	59	100	29	86	94.92	9e-19	+
4021f	212308f	89.7	100	36	100	100	1	65	92.31	4e-18	+
99634r	145540r	91.7	100	100	39	100	39	100	93.55	9e-19	-
2912r	218613f	145	100	95	1	100	1	95	93.68	7e-35	-
